date,adj_close,close,volume,volatility,trend,momentum,regime
2020-03-17,58.90999984741211,58.90999984741211,607,1.8316614270418503,0.0,-0.2591800511280749,bear
2020-03-18,56.52000045776367,56.52000045776367,1478,1.9448418367899296,0.0,-0.2946461700352449,bear
2020-03-19,57.91999816894531,57.91999816894531,663,1.9939523042062706,0.0,-0.2750031466835865,bear
2020-03-20,58.099998474121094,58.099998474121094,818,2.0137477588620167,0.0,-0.2858020950964891,bear
2020-03-23,55.029998779296875,55.029998779296875,2291,2.0259732769294487,0.0,-0.324536664357964,bear
2020-03-25,60.880001068115234,60.880001068115234,484,1.9113960221530004,0.0,-0.25346414727322364,bear
2020-03-30,61.0,61.0,16588,1.7439064495003096,0.0,-0.21744705082537427,bear
2020-03-31,62.439998626708984,62.439998626708984,3303,1.604418428890691,0.0,-0.1860252982411018,bear
2020-04-01,59.97999954223633,59.97999954223633,1026,1.4691906832122086,0.0,-0.18339003356933734,bear
2020-04-02,60.349998474121094,60.349998474121094,252,1.3708727656587665,0.0,-0.14080295686839414,bear
2020-04-03,60.20000076293945,60.20000076293945,2887,1.315701520102165,0.0,-0.15591697952140846,bear
2020-04-07,64.72000122070312,64.72000122070312,863,1.2216813364862746,0.0,-0.10853990935312297,bear
2020-04-09,65.79000091552734,65.79000091552734,2066,1.0833372761660813,0.0,-0.09067032062122571,bear
2020-04-14,66.26000213623047,66.26000213623047,2870,0.9303960707589105,0.0,-0.03859541647395766,bear
2020-04-16,66.08999633789062,66.08999633789062,703,0.8664518010563728,0.0,0.02290660445067297,bear
2020-04-20,67.36000061035156,67.36000061035156,1189,0.9134748166396941,0.0,0.0428859642284259,bear
2020-04-23,67.2300033569336,67.2300033569336,525,0.9542158528436789,0.0,0.0399072199560882,bear
2020-04-28,68.30000305175781,68.30000305175781,774,1.0123004980678958,0.0,0.14539664310485007,bear
2020-04-29,69.62000274658203,69.62000274658203,1088,1.0903512501893813,0.0,0.1730413569755871,bear
2020-05-04,66.16000366210938,66.16000366210938,2807,1.0944722106763,0.0,0.13618416936653294,bear
2020-05-08,69.08999633789062,69.08999633789062,587,1.1158674670854019,0.0,0.17280591608974039,bear
2020-05-11,69.22000122070312,69.22000122070312,1057,1.132295760331649,0.0,0.2246992331932114,bear
2020-05-12,69.26000213623047,69.26000213623047,60,1.0913571274719236,0.0,0.19578736750315148,bear
2020-05-13,67.73999786376953,67.73999786376953,1388,1.0428625259170876,-0.13783889363777244,0.16592082001417413,bear
2020-05-14,66.86000061035156,66.86000061035156,136,0.9778304492556157,-0.15227591882835256,0.21497368877837073,bear
2020-05-19,69.48999786376953,69.48999786376953,1368,0.8251755727180752,-0.1262416832595368,0.14142570046970027,bear
2020-05-22,69.08999633789062,69.08999633789062,345,0.7958630606282124,-0.1268798339948593,0.1326228907850922,bear
2020-05-26,70.48999786376953,70.48999786376953,1121,0.7733899556108785,-0.09197474742064442,0.12892375743290174,bear
2020-05-27,70.19000244140625,70.19000244140625,11590,0.7595852910942733,-0.10585984151074841,0.1702234574373464,bear
2020-05-28,71.0999984741211,71.0999984741211,229,0.6868362892214032,-0.08222541172336664,0.17812759356754163,bear
2020-06-01,70.8499984741211,70.8499984741211,2987,0.5909278723730671,-0.10902915662662162,0.17691025874102698,bear
2020-06-02,71.30000305175781,71.30000305175781,3014,0.4490948431521139,-0.11019586302660843,0.10166875319757915,bear
2020-06-03,72.41999816894531,72.41999816894531,84,0.44650297682207507,-0.09350358339933888,0.10077515064835937,bear
2020-06-09,73.31999969482422,73.31999969482422,2877,0.47101373411743536,-0.09870926773098052,0.1065499144427796,bear
2020-06-10,73.16000366210938,73.16000366210938,380,0.48502196652408,-0.10200070497215136,0.106975453411629,bear
2020-06-12,70.2699966430664,70.2699966430664,581,0.45196729190753016,-0.1383201224594959,0.043200653300879716,bear
2020-06-15,69.95999908447266,69.95999908447266,1622,0.435286198627649,-0.10250158019986567,0.04060680635467366,bear
2020-06-16,72.12000274658203,72.12000274658203,884,0.4277364778995611,-0.059835697988161164,0.055929714848320274,bear
2020-06-17,72.47000122070312,72.47000122070312,1359,0.43359823374559253,-0.01334235218865473,0.0409364889641722,bear
2020-06-18,72.31999969482422,72.31999969482422,83,0.4438941350465647,0.029612783233405715,0.09310755277727935,bear
2020-06-22,72.05999755859375,72.05999755859375,47,0.39366981539296253,0.0103757412638244,0.042987427675897916,bear
2020-06-25,71.30000305175781,71.30000305175781,434,0.38642310328427626,-0.01790627341165408,0.030049144674568082,bear
2020-07-01,71.73999786376953,71.73999786376953,444,0.3809181725060193,-0.008431245656069418,0.035807040875642085,bear
2020-07-02,72.98999786376953,72.98999786376953,388,0.38489757560041205,0.05905397276487627,0.07750221679307052,bear
2020-07-06,73.77999877929688,73.77999877929688,728,0.3675858437824633,0.14192846436030107,0.10349982210251323,bear
2020-07-07,73.79000091552734,73.79000091552734,924,0.30839441597520784,0.14243698868643057,0.06187945292771025,bear
2020-07-14,72.9000015258789,72.9000015258789,1059,0.2934056456236968,0.1276102058048303,0.05514554045357189,bear
2020-07-15,74.06999969482422,74.06999969482422,1032,0.2784573346298629,0.2421599592160698,0.05078737323802272,bear
2020-07-16,74.06999969482422,74.06999969482422,0,0.2829292910037401,0.24802024598402672,0.05527848865167005,bear
2020-07-17,73.72000122070312,73.72000122070312,325,0.27222147148339076,0.26601411300426575,0.03684954715625848,bear
2020-07-20,74.0999984741211,74.0999984741211,47,0.2759238402072453,0.25785093644634044,0.04587156062095196,bear
2020-07-22,73.69000244140625,73.69000244140625,2028,0.2677293740388067,0.30378630298266535,0.03352032661083477,bear
2020-07-23,73.93000030517578,73.93000030517578,614,0.2650856179241266,0.27641579147726003,0.020850623783610897,bear
2020-07-24,72.56999969482422,72.56999969482422,2089,0.26468366340777205,0.24905338383353579,-0.010229132612134255,bear
2020-07-28,72.5999984741211,72.5999984741211,5300,0.26351350021845943,0.31928039404998715,-0.007654526516628867,bear
2020-07-29,72.5199966430664,72.5199966430664,1390,0.2629757137658457,0.19119571896734744,0.032019355450218445,bear
2020-07-30,71.63999938964844,71.63999938964844,730,0.23950322581811126,0.1744262195024334,0.024013726803330544,sideways
2020-07-31,71.51000213623047,71.51000213623047,399,0.2047871164171421,0.14525950847221433,-0.008458133487529189,sideways
2020-08-03,72.95999908447266,72.95999908447266,907,0.20141857919999656,0.21640546250915116,0.006761388926671487,sideways
2020-08-04,72.94999694824219,72.94999694824219,1034,0.200260211715439,0.208782084386036,0.008711245244419661,sideways
2020-08-05,72.98999786376953,72.98999786376953,467,0.1979753752909002,0.21245842090925526,0.012905916412494674,bull
2020-08-06,73.0199966430664,73.0199966430664,101,0.19285966517980213,0.12824467345201804,0.024123331243899426,bull
2020-08-11,74.45999908447266,74.45999908447266,707,0.18506571404190936,0.13178291607074707,0.03791471008778483,bull
2020-08-12,74.6500015258789,74.6500015258789,587,0.1840810267829345,0.12662238332559378,0.022742892323516024,bull
2020-08-14,74.1500015258789,74.1500015258789,931,0.18775817679555964,0.12195499522773207,0.005014946499102631,bull
2020-08-17,74.29000091552734,74.29000091552734,367,0.19201158976663119,0.10288005110425744,0.006775985821878299,bull
2020-08-18,73.97000122070312,73.97000122070312,175,0.19311550211370868,0.10025282652428157,0.014677636110122407,bull
2020-08-19,74.26000213623047,74.26000213623047,78,0.19585638761680782,0.0872620617594433,0.0025651740541255434,bull
2020-08-20,73.93000030517578,73.93000030517578,494,0.1949213583144524,0.06190746033553335,-0.0018900957233056424,bull
2020-08-24,75.18000030517578,75.18000030517578,2407,0.20977589928348184,0.13633609649015582,0.01980465355801755,sideways
2020-08-25,75.31999969482422,75.31999969482422,1009,0.22666609229518853,0.09017229247581982,0.016464254329630005,sideways
2020-08-26,75.81999969482422,75.81999969482422,747,0.24930506742963215,0.09534814154477492,0.02890483353032335,sideways
2020-08-27,76.2699966430664,76.2699966430664,422,0.2779242481207886,0.10121273881926365,0.0316515126231753,bear
2020-08-28,75.80999755859375,75.80999755859375,312,0.2937610000874559,0.11913197445110087,0.044646518911321036,bear
2020-09-01,75.5999984741211,75.5999984741211,710,0.29701373444888224,0.1307208762187233,0.04132231491808332,bear
2020-09-02,76.81999969482422,76.81999969482422,602,0.31560478945744574,0.10548283287365562,0.05929403269172563,bear
2020-09-03,75.37999725341797,75.37999725341797,636,0.30845121195133723,0.09104068966461581,0.05220544242927421,bear
2020-09-04,73.83000183105469,73.83000183105469,2414,0.28008221918186266,0.047382665179535384,0.032443009726170785,bear
2020-09-07,75.05999755859375,75.05999755859375,270,0.24129288445712702,0.06938303102714538,0.02878287418410913,sideways
2020-09-08,74.0,74.0,287,0.22964126582868263,0.040787645402474176,0.014393462586472576,sideways
2020-09-09,74.66000366210938,74.66000366210938,567,0.21388465786597688,0.053775656599060286,0.022879926664154546,sideways
2020-09-11,74.0199966430664,74.0199966430664,409,0.19964174428030343,0.038148576085391,0.013694878745176643,sideways
2020-09-14,74.52999877929688,74.52999877929688,1083,0.18075624237095683,0.029135607065733947,0.0009400979812638216,sideways
2020-09-15,75.23999786376953,75.23999786376953,3348,0.18041241242180184,0.0261865545135954,0.00790350068092217,sideways
2020-09-16,75.4000015258789,75.4000015258789,5497,0.18137234004571468,0.030617793215470524,0.016857720489240186,sideways
2020-09-17,74.62999725341797,74.62999725341797,3271,0.17801006006636308,0.06204640413600713,0.004576609687718585,bull
2020-09-18,74.02999877929688,74.02999877929688,2991,0.18060002514705698,0.05817609702810215,0.0008111066324676166,bull
2020-09-21,72.43000030517578,72.43000030517578,3663,0.21090310638337575,0.004298357553909573,-0.024643169652722834,sideways
2020-09-22,73.27999877929688,73.27999877929688,848,0.22197923060134325,0.011177004897888025,-0.008792121238952573,sideways
2020-09-24,72.7699966430664,72.7699966430664,5762,0.23852765021504746,0.0062223029610216215,-0.03205644655927805,sideways
2020-09-28,74.75,74.75,7940,0.23773983986478153,0.03733003792040019,-0.007567707078248801,sideways
2020-09-30,74.69999694824219,74.69999694824219,251,0.2361833643170105,0.04768574685777033,-0.01477186429820689,sideways
2020-10-01,74.81999969482422,74.81999969482422,2852,0.23024945676451622,0.04293283973751224,-0.01901136766831108,sideways
2020-10-05,75.01000213623047,75.01000213623047,3059,0.2176809924046238,0.027675083320746592,-0.010552637490127376,sideways
2020-10-06,75.31999969482422,75.31999969482422,628,0.21275509189827005,0.02087287802937017,-0.0037036876315906593,sideways
2020-10-07,75.44999694824219,75.44999694824219,3250,0.21126275159813024,0.022496219164100013,-0.01783393324686951,sideways
2020-10-08,76.0999984741211,76.0999984741211,825,0.1961392360759185,0.0438957048184178,0.00955162174233799,sideways
2020-10-09,76.31999969482422,76.31999969482422,1596,0.20950592942446486,0.03037667084204434,0.033726097819520545,sideways
2020-10-13,77.47000122070312,77.47000122070312,419,0.24432466212728302,0.04590254542847646,0.03210769704899157,sideways
2020-10-15,76.43000030517578,76.43000030517578,1502,0.2558400723245624,0.03676070319585935,0.03283784196183488,bear
2020-10-16,77.06999969482422,77.06999969482422,1235,0.27192329183429814,0.04008098895899947,0.03227961310612604,bear
2020-10-19,76.36000061035156,76.36000061035156,396,0.2784960734084387,0.03623284136906266,0.03161313257779442,bear
2020-10-20,75.80000305175781,75.80000305175781,708,0.2755102302775775,0.02529423426028464,0.017040175677739612,bear
2020-10-21,75.37999725341797,75.37999725341797,1344,0.2739557553561265,0.03872120119071962,0.001860704327795465,bear
2020-10-22,75.5,75.5,466,0.2743012199485161,0.039944925438430104,0.001326239682989557,bear
2020-10-27,74.6500015258789,74.6500015258789,1765,0.275335818148248,0.029371276632789923,0.00026804600290965876,bear
2020-10-28,73.05000305175781,73.05000305175781,1701,0.2915292010293417,0.01968179332945545,-0.013237819042260023,bear
2020-10-29,73.55999755859375,73.55999755859375,1305,0.29617387052358524,0.028667254385728137,0.01560123220567238,bear
2020-10-30,73.13999938964844,73.13999938964844,1289,0.2835027102365546,0.002467109476898128,-0.0019104720521364179,bear
2020-11-02,74.04000091552734,74.04000091552734,2366,0.27454729623306684,0.01494179592712678,0.017452306321934462,bear
2020-11-03,75.08999633789062,75.08999633789062,1025,0.24942098344813388,0.028771044466127903,0.004548445991847826,sideways
2020-11-04,76.76000213623047,76.76000213623047,2662,0.2573614017149528,0.05121892173517641,0.027577045142526697,bear
2020-11-05,77.43000030517578,77.43000030517578,2414,0.27211937689804805,0.039887204636327576,0.034883729230115366,bear
2020-11-06,76.91000366210938,76.91000366210938,1319,0.2776530757258473,0.030274642867180575,0.025329975626826297,bear
2020-11-09,79.58999633789062,79.58999633789062,4554,0.3306796903431193,0.07336472960304821,0.05669140547487055,bear
2020-11-10,78.5999984741211,78.5999984741211,2469,0.3530816211892046,0.05801585012085951,0.04174952489447773,bear
2020-11-11,79.54000091552734,79.54000091552734,1328,0.38727613505120656,0.07530079225232265,0.04520371235718319,bear
2020-11-12,79.0,79.0,1993,0.40789188240565033,0.06382975663095153,0.03511530812227624,bear
2020-11-13,78.94999694824219,78.94999694824219,1546,0.42498154106181457,0.0679020238380137,0.019104113904977554,bear
2020-11-16,80.16999816894531,80.16999816894531,2000,0.4554313002531082,0.06637400696347157,0.0489336366457696,bear
2020-11-17,79.83000183105469,79.83000183105469,1764,0.47827881934174205,0.05987788309218997,0.03581162770415609,bear
2020-11-18,80.02999877929688,80.02999877929688,2965,0.5005687433245303,0.055526234521470826,0.04806178810385968,bear
2020-11-19,79.4800033569336,79.4800033569336,1726,0.5129444681868025,0.04208741123838773,0.04854881473636618,bear
2020-11-20,79.68000030517578,79.68000030517578,2832,0.5223791679013818,0.05104871219117103,0.05704435139871057,bear
2020-11-23,79.73999786376953,79.73999786376953,3348,0.5261525504796116,0.054761897793762726,0.0561589121029077,bear
2020-11-24,80.72000122070312,80.72000122070312,3110,0.5371606842298434,0.050768049223797,0.08131278728400203,bear
2020-11-25,80.4800033569336,80.4800033569336,2395,0.5309096064417755,0.06765728693740931,0.10171115667047179,bear
2020-11-26,80.66000366210938,80.66000366210938,2701,0.4909459595687327,0.0925098423630517,0.09651993392006518,bear
2020-11-27,80.75,80.75,15473,0.4489851629919968,0.07580605684092234,0.10404704230047632,bear
2020-11-30,79.80999755859375,79.80999755859375,5793,0.37194597522297,0.07851348052153716,0.07793080188706951,bear
2020-12-01,80.41999816894531,80.41999816894531,2456,0.30028734414247,0.0771496681530326,0.07098151672655167,bear
2020-12-02,80.08000183105469,80.08000183105469,1015,0.23384754730505067,0.0818698387303417,0.0432516884110037,sideways
2020-12-04,80.62000274658203,80.62000274658203,528,0.2030682264210201,0.08171211682586063,0.04119853324077819,sideways
2020-12-07,80.66000366210938,80.66000366210938,1614,0.18016211389981124,0.07203623009337896,0.04875828658746355,bull
2020-12-09,81.08000183105469,81.08000183105469,2878,0.1323264788713999,0.07533156750966752,0.018721014721980976,bull
2020-12-10,80.6500015258789,80.6500015258789,1283,0.13381001109075025,0.08066467230353848,0.026081464269147186,bull
2020-12-11,80.08999633789062,80.08999633789062,1282,0.11648851372942234,0.08185867430121423,0.00691470223827863,bull
2020-12-15,80.3499984741211,80.3499984741211,2304,0.11380404428263541,0.10934692994029101,0.017088588280013844,bull
2020-12-16,80.86000061035156,80.86000061035156,6069,0.10471045279095222,0.1034388913390129,0.024192574236089327,bull
2020-12-21,79.7300033569336,79.7300033569336,3737,0.09023558597868261,0.09564390593565245,-0.005488272696283475,bull
2020-12-22,80.44000244140625,80.44000244140625,987,0.09032690885733015,0.07612043399874582,0.00764124510033853,bull
2020-12-23,80.81999969482422,80.81999969482422,2746,0.09044704022453211,0.08192775095857678,0.00987130985352096,bull
2020-12-28,81.26000213623047,81.26000213623047,4126,0.09740927328356239,0.08607327543001508,0.0223955549083604,bull
2020-12-29,81.44000244140625,81.44000244140625,1591,0.0978544579389281,0.08572190537333736,0.022088380139177084,bull
2020-12-30,81.38999938964844,81.38999938964844,4853,0.09782017485090642,0.080589481139381,0.020692269501910745,bull
2021-01-04,81.16999816894531,81.16999816894531,4812,0.09330371646524906,0.07581181513667891,0.005574788669933418,bull
2021-01-05,81.25,81.25,1674,0.09684233125414435,0.06767413441710171,0.009567552322922073,bull
2021-01-06,82.43000030517578,82.43000030517578,7286,0.1222416572322684,0.08005766030900448,0.021943919696322492,bull
2021-01-07,82.93000030517578,82.93000030517578,5215,0.15324406930300108,0.07047888212777674,0.026996907804034444,bull
2021-01-08,83.6500015258789,83.6500015258789,11267,0.1935665186715899,0.09446553960322557,0.048114322575513895,bull
2021-01-11,84.01000213623047,84.01000213623047,3844,0.22401943305300065,0.090048040338481,0.04464068700602705,sideways
2021-01-12,83.97000122070312,83.97000122070312,3435,0.2493852474786308,0.099659514792093,0.048576414843935635,sideways
2021-01-13,84.1500015258789,84.1500015258789,2038,0.26796917182709323,0.11015828678027284,0.04378564449312839,bear
2021-01-14,84.6500015258789,84.6500015258789,826,0.2936102844339073,0.12297697811392008,0.04946686936048159,bear
2021-01-15,83.9800033569336,83.9800033569336,5632,0.30308227598870285,0.11231792525739859,0.035767161573597404,bear
2021-01-18,84.12999725341797,84.12999725341797,7330,0.313900990184322,0.12699257245497353,0.043149357243625154,bear
2021-01-19,84.23999786376953,84.23999786376953,861,0.3194904673649392,0.1531826741209486,0.05181672762688763,bear
2021-01-20,85.2699966430664,85.2699966430664,5621,0.3280728755813287,0.15918976989015166,0.06123208789518437,bear
2021-01-21,85.29000091552734,85.29000091552734,1148,0.33321450011541104,0.1661197925522338,0.054786053323485386,bear
2021-01-22,84.63999938964844,84.63999938964844,4558,0.33129766991543047,0.14316583391476037,0.061582789740192,bear
2021-01-25,84.52999877929688,84.52999877929688,2794,0.30614649094253615,0.12571584634160912,0.05084530350269248,bear
2021-01-26,84.91999816894531,84.91999816894531,4289,0.2902888505971473,0.10630531273608905,0.05072999863403441,bear
2021-01-27,83.97000122070312,83.97000122070312,2766,0.2689982360019797,0.08446339777542504,0.03334972942690067,bear
2021-01-28,83.87000274658203,83.87000274658203,9391,0.2507333033466405,0.09049536800245378,0.02983792033803163,bear
2021-01-29,82.33000183105469,82.33000183105469,60999,0.23915824044061962,0.034426506084152445,0.011549360467568746,sideways
2021-02-01,83.31999969482422,83.31999969482422,4962,0.2184783273805384,0.06005090728159717,0.02648763797436516,sideways
2021-02-02,85.18000030517578,85.18000030517578,3396,0.19476586891671008,0.07090771089678764,0.04836923452524038,bull
2021-02-03,85.30999755859375,85.30999755859375,3000,0.16383817216001614,0.0798733868176424,0.03493870244759824,bull
2021-02-04,85.98999786376953,85.98999786376953,3962,0.16325111585388932,0.0891703760310796,0.03689855959644523,bull
2021-02-05,86.31999969482422,86.31999969482422,6337,0.17163134597662966,0.07671200781268289,0.03191868643444426,bull
2021-02-08,86.6500015258789,86.6500015258789,2478,0.1893693725581565,0.0854315362444495,0.03142482231303148,bull
2021-02-09,86.54000091552734,86.54000091552734,7712,0.20289925334706177,0.08134452374769441,0.030606164790558266,sideways
2021-02-10,86.33999633789062,86.33999633789062,1278,0.21011553803311853,0.08631092968315264,0.026024893313141808,sideways
2021-02-11,86.83000183105469,86.83000183105469,1377,0.2225054750907791,0.08973395454937597,0.025753104145063942,sideways
2021-02-12,87.11000061035156,87.11000061035156,2431,0.2381009359350165,0.09242541941339388,0.03727074456183085,sideways
2021-02-15,87.9000015258789,87.9000015258789,2005,0.2584729576531721,0.08894945734136399,0.04481165334054225,bear
2021-02-16,87.6500015258789,87.6500015258789,11494,0.2702892449504697,0.08909043078870095,0.04047962664509956,bear
2021-02-18,86.76000213623047,86.76000213623047,9510,0.2699407580802673,0.07562606244941955,0.01747397152366629,bear
2021-02-19,87.18000030517578,87.18000030517578,4617,0.27711135121646124,0.07962848675140287,0.02215968307375591,bear
2021-02-22,86.08000183105469,86.08000183105469,5411,0.2770735892085015,0.07856163969755439,0.01701326148145464,bear
2021-02-23,85.38999938964844,85.38999938964844,6813,0.273737741511289,0.06180056371379429,0.010173910123871838,bear
2021-02-24,86.08000183105469,86.08000183105469,3601,0.2690592379791253,0.07492507321188928,0.013659958633084153,bear
2021-02-26,84.30000305175781,84.30000305175781,19921,0.27373494509420576,0.04564624385766098,0.003929996739994382,bear
2021-03-01,86.19000244140625,86.19000244140625,5959,0.26293723153167925,0.06855936682649362,0.027661853092269824,bear
2021-03-02,85.83000183105469,85.83000183105469,5923,0.2486783998030455,0.05858411313183627,0.042511841639238344,sideways
2021-03-03,85.69999694824219,85.69999694824219,5122,0.19585393072851,0.06261618508144533,0.028564537471617545,bull
2021-03-04,85.08999633789062,85.08999633789062,5183,0.16279134782318802,0.06242976936726987,-0.0010566326245914249,bull
2021-03-05,84.05999755859375,84.05999755859375,4341,0.180221510313707,0.04617298263754868,-0.014652444446988272,sideways
2021-03-08,86.63999938964844,86.63999938964844,4566,0.1773925771692524,0.07148155745322773,0.00755903642315095,bull
2021-03-10,87.12999725341797,87.12999725341797,4704,0.18064933020229987,0.09281316424077193,0.009383660350526134,bull
2021-03-11,87.80999755859375,87.80999755859375,1726,0.19073989781159537,0.09162102055573555,0.01338714382328544,bull
2021-03-12,87.33000183105469,87.33000183105469,25924,0.19441445494466503,0.08054939570418453,0.009128737083079909,bull
2021-03-15,87.7300033569336,87.7300033569336,10753,0.20167273278623143,0.07962098265584981,0.01609922490155306,sideways
2021-03-16,88.54000091552734,88.54000091552734,2322,0.21823671097844993,0.08718072521215037,0.019693643307756747,sideways
2021-03-17,88.08000183105469,88.08000183105469,5798,0.22645555240284673,0.08219686069019821,0.011135360049439106,sideways
2021-03-18,88.3499984741211,88.3499984741211,7895,0.23621040167203328,0.08845633198403552,0.005119419117526437,sideways
2021-03-19,87.83999633789062,87.83999633789062,1510,0.23570044991423444,0.08110764723557692,0.0021676532653068154,sideways
2021-03-23,88.0,88.0,1723,0.238530895048669,0.06757248179306968,0.014292275625149108,sideways
2021-03-24,87.80999755859375,87.80999755859375,3020,0.24269421434160973,0.05884477553912901,0.007226396549812429,sideways
2021-03-25,87.47000122070312,87.47000122070312,1659,0.24384600829045144,0.0456664629425311,0.016147762082725396,sideways
2021-03-26,88.26000213623047,88.26000213623047,1849,0.24920757054932285,0.05058921428317795,0.03361052543736114,sideways
2021-03-29,88.63999938964844,88.63999938964844,4029,0.2508888452125277,0.05561507801662276,0.02973974795700099,bear
2021-03-30,89.19999694824219,89.19999694824219,20786,0.2620059067907085,0.060011828054575146,0.05812566689322558,bear
2021-03-31,89.4000015258789,89.4000015258789,9071,0.24757542806073088,0.05611340713972517,0.03724328800959114,sideways
2021-04-01,89.91000366210938,89.91000366210938,4136,0.26093080379347805,0.0706120512995453,0.0475358469534423,bear
2021-04-06,90.56999969482422,90.56999969482422,8108,0.27542899592137604,0.0765482307340098,0.05682617176198069,bear
2021-04-07,89.97000122070312,89.97000122070312,4907,0.27339210503744144,0.06801998459449142,0.057351099927588446,bear
2021-04-08,90.38999938964844,90.38999938964844,1454,0.2604445524702712,0.0600445988993522,0.07530337871640289,bear
2021-04-09,90.56999969482422,90.56999969482422,16222,0.21136214736977763,0.061906421885565166,0.04536011464521466,sideways
2021-04-12,90.48999786376953,90.48999786376953,3332,0.20854765500982603,0.06911623955938444,0.038563074902653635,sideways
2021-04-13,90.62999725341797,90.62999725341797,1511,0.20973337774644749,0.07216371184445242,0.03211479072121022,sideways
2021-04-14,90.73999786376953,90.73999786376953,7746,0.2159928462831597,0.06853508973522981,0.03904724563399979,sideways
2021-04-15,91.1500015258789,91.1500015258789,3912,0.21848432245982594,0.08550673098484515,0.038983221681080885,sideways
2021-04-16,91.37999725341797,91.37999725341797,8855,0.22436451819112513,0.08954327245615827,0.03207585620650894,sideways
2021-04-19,90.94000244140625,90.94000244140625,13836,0.22880033700954674,0.10457913784600319,0.03247048763506272,sideways
2021-04-20,89.63999938964844,89.63999938964844,9034,0.22108481438468688,0.07585213295694254,0.01460102929039894,sideways
2021-04-21,90.2699966430664,90.2699966430664,4293,0.21640425462750668,0.05975576801660732,0.02766393905378133,sideways
2021-04-22,90.88999938964844,90.88999938964844,8683,0.20734405969220435,0.06540853347489732,0.03284090215509588,sideways
2021-04-23,90.70999908447266,90.70999908447266,2354,0.1958546597716214,0.054890119059903125,0.033025869565066285,bull
2021-04-26,90.91000366210938,90.91000366210938,38300,0.17835113581697398,0.053174281551351475,0.039327796883487885,bull
2021-04-27,90.80999755859375,90.80999755859375,6613,0.14471634595920824,0.048009185914121635,0.0288918577004715,sideways
2021-04-28,90.87999725341797,90.87999725341797,7438,0.12165785571245914,0.05015017670414568,0.025270734196678288,bull
2021-04-29,90.70999908447266,90.70999908447266,5774,0.09964555960203818,0.050613886170206374,0.01692827564900747,bull
2021-04-30,90.73999786376953,90.73999786376953,7785,0.08548749260092972,0.045030472765882595,0.014988773098652933,sideways
2021-05-03,90.79000091552734,90.79000091552734,9350,0.07200818434080287,0.042245440011378844,0.009787534396340199,sideways
2021-05-04,89.83999633789062,89.83999633789062,6549,0.07311611811931784,0.022070475293911786,-0.008060101130543684,sideways
2021-05-05,91.04000091552734,91.04000091552734,4294,0.07479229912011695,0.03867654684121746,0.011892849619946428,sideways
2021-05-06,90.52999877929688,90.52999877929688,8511,0.06995821111859384,0.04345316447948862,0.001548837156696235,sideways
2021-05-07,91.25,91.25,2710,0.07234215887088412,0.046685015835938086,0.0075080082529208735,sideways
